DATE,DESCRIPTION,DEBIT,CREDIT,BALANCE
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,8000836828.83
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,7500836828.83
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,7000836828.83
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,6500836828.83
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,6000836828.83
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,5500836828.83
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,5000836828.83
21-03-2024,BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,3.75,0.00,4997836825.08
21-03-2024,COMM - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50.00,0.00,4997786825.08
21-03-2024,BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50.00,0.00,4997736825.08
21-03-2024,BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50000000.00,0.00,4947736825.08
21-03-2024,VAT - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,3.75,0.00,4947736821.33
21-03-2024,COMM - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50.00,0.00,4947686821.33
21-03-2024,BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,3.75,0.00,4947686817.58
21-03-2024,BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50000000.00,0.00,4897686817.58
21-03-2024,COMM - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50.00,0.00,4897636817.58
21-03-2024,VAT - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,3.75,0.00,4897636813.83
21-03-2024,BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50000000.00,0.00,4847636813.83
21-03-2024,COMM - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,50.00,0.00,4847586813.83
21-03-2024,VAT - BO SUNBETH GLOBAL IFO XPOWADIH NIGERIA LTD,3.75,0.00,4847586810.08
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,4347586810.08
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,510000000.00,0.00,3837586810.08
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,3337586810.08
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,2837586810.08
21-03-2024,TRSF IFO PROMOTEC INTEGRATED LTD,500000000.00,0.00,2337586810.08
21-03-2024,TRSF IFO FAWOLE AYODE PHILIP,35445600.00,0.00,2302141210.08
21-03-2024,TRSF IFO MUFTAU RAHEEM & SONS,70000000.00,0.00,2232141210.08
21-03-2024,TRSF IFO POPOOLA MOSHOOD IYIOLA,70000000.00,0.00,2162141210.08
21-03-2024,AUTOPAY CHARGES,48.39,0.00,2162141161.69
21-03-2024,ELECTRONIC MONEY TRANSFER LEVY 34 TRANS: 20-MAR-24,1.70,0.00,2162141159.99
22-03-2024,BO SUNBETH GLOBAL IFO JOMABI GLOBAL SOLUTIO,60000000.00,0.00,2102141159.99
22-03-2024,COMM - BO SUNBETH GLOBAL IFO JOMABI GLOBAL SOLUTIO,50.00,0.00,2102141109.99
22-03-2024,VAT - BO SUNBETH GLOBAL IFO JOMABI GLOBAL SOLUTIO,3.75,0.00,2102141106.24
22-03-2024,TRSF IFO OWOYEMI SUNDAY,250000000.00,0.00,1852141106.24
22-03-2024,TRSF IFO BASELENDERS LTD,250000000.00,0.00,1602141106.24
22-03-2024,AUTOPAY CHARGES,32.26,0.00,1602141073.98
22-03-2024,TRSF IFO OADIGUN ARISEKOLA OLUSEUN,70000000.00,0.00,1532141073.98
22-03-2024,TRSF IFO KOLAWALE REUBEN,300000000.00,0.00,1232141073.98
22-03-2024,AUTOPAY CHARGES,16.13,0.00,1232141057.85
25-03-2024,BO SUNBETH GLOBAL IFO ARIBIGBOLA RICHARD AKINYEMI,100000000.00,0.00,1132141057.85
25-03-2024,VAT - BO SUNBETH GLOBAL IFO ARIBIGBOLA RICHARD AK,3.75,0.00,1132141054.10
25-03-2024,COMM - BO SUNBETH GLOBAL IFO ARIBIGBOLA RICHARD A,50.00,0.00,1132141004.10
25-03-2024,TRSF IFO OGUNDIPE RICHARD,150000000.00,0.00,982141004.10
25-03-2024,AUTOPAY CHARGE,32.26,0.00,982140971.84
25-03-2024,TRSF IFO GREAT OMA NIG LTD,200000000.00,0.00,782140971.84
25-03-2024,COMM - IFO SUNBETH GLOBAL CONCE,50.00,0.00,782140921.84
25-03-2024,VAT - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCE,3.75,0.00,782140918.09
25-03-2024,BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCEPTS LIM,200000000.00,0.00,582140918.09
25-03-2024,REV. AUTOPAY CHARGES,0.00,16.13,582140934.22
25-03-2024,REV. TRSF IFO GREAT OMA NIG LTD,0.00,200000000.00,782140934.22
26-03-2024,FT IFO GREAT OMA NIGERIA LIMITED BO SUNBETH GLOBA,200000000.00,0.00,582140934.22
26-03-2024,COMM - IFO GREAT OMA NIGERIA LIMITED BO SUNBETH,50.00,0.00,582140884.22
26-03-2024,VAT - FT IFO GREAT OMA NIGERIA LIMITED BO SUNBETH,3.75,0.00,582140880.47
26-03-2024,FT IFO SUNBETH GLOBAL CONCEPTS LIMITED,300000000.00,0.00,282140880.47
26-03-2024,AUTOPAY CHARGES,16.13,0.00,282140864.34
27-03-2024,ELECTRONIC MONEY TRANSFER LEVY 11 TRANS: 25-MAR-24,50.00,0.00,282140814.34
27-03-2024,FT IFO SUNBETH GLOBAL CONCEPTS LIMITED,150000000.00,0.00,132140814.34
27-03-2024,VAT - FT IFO SUNBETH GLOBAL CONCEPTS LIMITED,3.75,0.00,132140810.59
27-03-2024,COMM - FT IFO SUNBETH GLOBAL CONCEPTS LIMITED,50.00,0.00,132140760.59
28-03-2024,N-10153712363/SUNBETH GLOBAL CONCEPTS LIMITED FRO,0.00,500000000.00,632140760.59
28-03-2024,N-10153712264/SUNBETH GLOBAL CONCEPTS LIMITED FRO,0.00,500000000.00,1132140760.59
28-03-2024,ACCT MAINT. CHARGES:01-MAR-24 TO 31-MAR-24,1826266.94,0.00,1130314493.65
28-03-2024,VAT ON ACCT MAINT CHARGES:01-MAR-24 TO 31-MAR-24,137120.02,0.00,1128943373.63
01-04-2024,SMS ALERT CHARGES FOR FEB 25 TO MAR 24, 128.00,0.00,1128943245.63
02-04-2024,ELECTRONIC MONEY TRANSFER LEVY 2 TRANS: 28-MAR-24,100.00,0.00,1128943145.63
03-04-2024,RTGS TRSF IFO FBN/SUNBETH GLOBAL CONCEPTS LTD,1021.25,0.00,1128942124.38
03-04-2024,RTGS TRSF IFO FBN/SUNBETH GLOBAL CONCEPTS LTD,500000000.00,0.00,628942124.38
03-04-2024,RTGS TRSF IFO FBN/SUNBETH GLOBAL CONCEPTS LTD,500000000.00,0.00,128942124.38
03-04-2024,RTGS TRSF IFO FBN/SUNBETH GLOBAL CONCEPTS LTD,1021.25,0.00,128941103.13
26-04-2024,N-10155484463/SUNBETH GLOBAL CONCEPTS LIMITED FRO,0.00,138587424.00,267528527.13
28-04-2024,ELECTRONIC MONEY TRANSFER LEVY 1 TRANS: 26-APR-24,50.00,0.00,267528477.13
30-04-2024,VAT - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCE,3.75,0.00,267528473.38
30-04-2024,COMM - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONC,50.00,0.00,267528423.38
30-04-2024,BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCEPTS LI,50000000.00,0.00,217528423.38
30-04-2024,COMM - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONC,50.00,0.00,217528373.38
30-04-2024,BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCEPTS LI,50000000.00,0.00,167528373.38
30-04-2024,VAT - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCE,3.75,0.00,167528369.63
30-04-2024,BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCEPTS LI,30000000.00,0.00,137528369.63
30-04-2024,COMM - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONC,50.00,0.00,137528319.63
30-04-2024,VAT - BO SUNBETH GLOBAL IFO SUNBETH GLOBAL CONCE,3.75,0.00,137528315.88
30-04-2024,BO SUNBETH GLOBAL IFO ARLINGTON INSTR. BROKERS L,9100000.00,0.00,128428315.88
30-04-2024,COMM - BO SUNBETH GLOBAL IFO ARLINGTON INSTR. BR,50.00,0.00,128428265.88
30-04-2024,VAT - BO SUNBETH GLOBAL IFO ARLINGTON INSTR. BRO,3.75,0.00,128428262.13
30-04-2024,ACCT MAINT. CHARGES:01-APR-24 TO 30-APR-24,170865.34,0.00,128257396.79
30-04-2024,VAT ON ACCT MAINT CHARGES:01-APR-24 TO 30-APR-24,12814.90,0.00,128244581.89
02-05-2024,SMS ALERT CHARGES FOR MAR 25 TO APR 24, 48.00,0.00,128244533.89
05-06-2024,SMS ALERT CHARGES FOR APR 25 TO MAY 24, 20.00,0.00,128244513.89
03-07-2024,CREDIT CHECK IFO SUNBETH GLOBAL CONCEPT LTD,5000.00,0.00,128239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285611_F/D/F,0.00,90000000.00,218239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285634_F/D/F,0.00,50000000.00,268239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285599_F/D/F,0.00,90000000.00,358239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285489_F/D/F,0.00,90000000.00,448239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285357_F/D/F,0.00,90000000.00,538239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285623_F/D/F,0.00,50000000.00,588239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285385_F/D/F,0.00,90000000.00,678239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285612_F/D/F,0.00,90000000.00,768239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285570_F/D/F,0.00,90000000.00,858239513.89
09-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11285405_F/D/F,0.00,90000000.00,948239513.89
10-07-2024,NIP-SUNBETH GLOBAL CONCEPTS LIMITED-11291621_
